% Automatically generated by xml2arff
@relation feat-pos-am-class
@attribute pos_pattern {N#S#A#S#N#S,A#S#A#S#A#S#N#S,N#S#N#S#N#S#N#S#N#S,A#S#N#S#N#S#N#S#NUM#S,N#S#N#S#N#S,A#S#CC#S#A#S#N#S,N#S#N#S,A#S#N#S,A#S#N#S#N#S,N#S#NUM#S,A#S#A#S#N#S#N#S,A#S#A#S#N#S,FW#S#FW#S,A#S#N#S#N#S#N#S,N#S#N#S#N#S#N#S}
@attribute n integer
@attribute mle_corpus real
@attribute pmi_corpus real
@attribute t_corpus real
@attribute dice_corpus real
@attribute mle_yahoo real
@attribute pmi_yahoo real
@attribute t_yahoo real
@attribute dice_yahoo real
@attribute reference {True,False}
@data
N#S#N#S#N#S,3,0.000156201187129,44.0409806305,1.41420075234,0.0857142857143,2.36e-06,73.1915366755,263.88928772,0.000154882744137,False
N#S#N#S,2,0.00124960949703,20.4431238721,3.96407372696,0.31067961165,9.14e-05,35.2364194053,-502.882501165,0.00859830667921,False
A#S#N#S,2,0.000156201187129,17.5951269656,1.32276020173,0.0421052631579,2.36e-05,39.203924663,1000.50442967,0.00764001294917,True
N#S#N#S#N#S,3,0.000156201187129,43.3394203725,1.4141927299,0.0697674418605,5.02e-07,69.7900866599,-229.602064178,2.65955568114e-05,False
A#S#N#S#N#S#N#S,4,0.000156201187129,69.6931017522,1.41421355926,0.163265306122,2.42e-06,119.4135847,347.801425621,9.42089286133e-05,False
N#S#N#S#N#S#N#S,4,0.000156201187129,63.9435361213,1.41421339502,0.0487804878049,1.116e-07,115.031908237,74.4795243993,6.26793105854e-06,False
A#S#N#S#N#S,3,0.000156201187129,43.7682636713,1.41419808682,0.0909090909091,2.44e-06,73.1388343689,265.312513315,8.49017088764e-05,True
N#S#NUM#S,2,0.000156201187129,24.9666858282,1.41366130778,0.571428571429,1.34e-05,38.6171258181,721.463230137,0.00062344904053,False
N#S#N#S,2,0.000156201187129,23.8291823045,1.41299860227,0.307692307692,3.2e-06,35.3014444173,-72.32,0.000477326968974,False
N#S#N#S,2,0.000156201187129,21.211798326,1.40675812536,0.0833333333333,2.96e-06,35.4593535496,-22.4586105801,0.000409405255878,False
N#S#N#S,2,0.000390502967823,21.5177848771,2.2265327298,0.294117647059,8.26e-05,41.2205130963,1992.58183801,0.0636363636364,False
N#S#N#S,2,0.000156201187129,21.1186889216,1.40626109623,0.078431372549,1.578e-05,33.4682620692,-2849.04121075,0.00171708378672,False
A#S#N#S#N#S,3,0.000156201187129,43.220775876,1.41419094426,0.0652173913043,1.444e-07,71.674467313,28.6011038618,6.16815721263e-06,True
N#S#N#S,2,0.000234301780694,22.8291823045,1.72907477525,0.352941176471,2.84e-06,40.2612384441,362.530924673,0.00660311555452,False
N#S#N#S,2,0.000468603561387,20.3344176127,2.42576772403,0.162162162162,7.86e-09,37.4572251272,14.5710998585,1.1700328681e-05,False
N#S#N#S#N#S,3,0.000156201187129,41.3233803612,1.41412930085,0.0625,5.98e-09,72.6112410344,11.2990338634,2.56505576208e-06,False
N#S#N#S#N#S,3,0.000156201187129,47.7958681327,1.41421261348,0.3,2e-10,70.8903788956,-0.45023649186,1.63683980794e-07,False
N#S#N#S,2,0.000156201187129,19.0406864096,1.3806364831,0.025641025641,9.2e-10,40.8518904335,6.61144475594,3.01639156356e-07,False
N#S#N#S,2,0.000156201187129,21.1593309061,1.40648199807,0.121212121212,4.54e-07,39.3518675129,139.928006977,0.00241104620287,False
A#S#N#S,2,0.000234301780694,21.3344176127,1.72366380741,0.162162162162,7.7e-07,39.0762562303,179.287358464,0.00264060356653,False
N#S#N#S,2,0.000234301780694,19.9666858282,1.71040693618,0.0594059405941,2.6e-06,35.0029841698,-163.037481675,0.000703463203463,False
N#S#N#S,2,0.00164011246485,18.6530253493,4.44023300367,0.229508196721,0.000732,39.0938787325,5534.23197618,0.0917293233083,True
N#S#N#S,2,0.000156201187129,24.7036514224,1.41355085686,0.571428571429,2.42e-07,40.9319010717,107.378,0.00305941845765,False
A#S#N#S,2,0.000234301780694,20.659257303,1.71865866215,0.157894736842,0.00106,35.8019099207,1203.53085394,0.0333597310879,False
N#S#N#S#N#S,3,0.000312402374258,39.4000419241,1.99954801203,0.05,2.12e-06,80.080988744,324.939890174,0.000129622665929,False
A#S#N#S,2,0.000156201187129,17.5726519328,1.32132433979,0.0459770114943,1.834e-05,34.1332054794,-1583.58202575,0.00254016620499,True
N#S#N#S,2,0.000234301780694,18.1120251914,1.65377213939,0.0666666666667,3.04e-05,34.6182485505,-1104.66546668,0.00137271852617,True
N#S#N#S,2,0.000234301780694,20.9666858282,1.72122887188,0.0722891566265,1.134e-05,35.0337922598,-317.388973113,0.00190876956741,False
N#S#N#S#N#S,3,0.000390502967823,41.8364351739,2.23597461888,0.125,5.2e-10,73.9252572705,4.38828597936,4.31612255486e-08,False
N#S#N#S#N#S,3,0.000234301780694,38.6956438368,1.73141298121,0.0497237569061,1.356e-08,68.5993356991,-119.540029103,7.7895111794e-07,False
N#S#N#S,2,0.000156201187129,23.8291823045,1.41299860227,0.307692307692,1.94e-09,29.1023743297,-844.564940158,4.53271028037e-06,False
N#S#N#S,2,0.000156201187129,20.4431238721,1.40151170673,0.078431372549,5.78e-05,35.9466538823,416.494117647,0.00320630165862,False
N#S#N#S#N#S,3,0.000312402374258,47.6583646089,1.99999852387,0.461538461538,4.36e-07,72.0483579004,72.0604856326,5.82368655387e-05,True
A#S#N#S,2,0.000156201187129,23.7036514224,1.41288815135,0.363636363636,2.92e-07,35.9108546402,27.3109943239,0.000247457627119,False
N#S#N#S#N#S#N#S,4,0.000234301780694,60.721223354,1.73204889469,0.0550458715596,1.04e-09,113.609594858,7.15421518337,8.3643523228e-08,False
N#S#N#S,2,0.000156201187129,25.7036514224,1.41388220962,0.8,4.66e-06,37.9742001535,393.31367462,0.00169405263923,True
A#S#N#S,2,0.000234301780694,20.3344176127,1.71527680725,0.0882352941176,2.98e-06,38.8505660655,347.066843882,0.00380587484036,False
A#S#N#S,2,0.000468603561387,24.7036514224,2.44834190317,1.0,2.84e-05,37.5610961837,897.806567987,0.00606837606838,False
N#S#N#S,2,0.000156201187129,17.0032117042,1.2763708159,0.0327868852459,3.82e-07,36.6553423861,74.3574207383,0.000111276180489,False
N#S#N#S,2,0.000156201187129,19.5072542096,1.38991436027,0.0634920634921,8.46e-05,33.3365272642,-7424.1155196,0.00325199045927,False
N#S#N#S,2,0.000156201187129,18.6757454258,1.37097202772,0.0416666666667,6.08e-07,38.6589964219,154.27015141,0.000133221147104,False
N#S#N#S#N#S,3,0.000156201187129,45.1849104234,1.41420776551,0.0571428571429,5.54e-08,74.0066215743,45.697059541,5.8337486925e-06,False
A#S#N#S#N#S,3,0.000156201187129,44.5369381252,1.4142044789,0.0666666666667,0.0001148,80.6927725459,2392.76456542,0.00606380731037,True
A#S#N#S,2,0.000234301780694,20.0032117042,1.71094803297,0.0714285714286,1.876e-06,30.027712911,-13684.1000757,8.59367842419e-05,False
A#S#N#S,2,0.000156201187129,18.2211795623,1.35495664452,0.0606060606061,1.454e-05,35.3533663809,-118.567801461,0.00266691122524,False
N#S#N#S,2,0.000312402374258,22.0032117042,1.9939081537,0.186046511628,2.78e-05,29.4890715411,-77052.6378747,0.000647269189659,False
N#S#N#S,2,0.000156201187129,20.3817233275,1.40095945214,0.0754716981132,8.64e-09,41.1760100753,20.3663001758,3.49795078383e-06,False
N#S#N#S,2,0.000468603561387,19.0032117042,2.3898020827,0.137931034483,0.000104,34.5125624799,-2371.81450201,0.00434331636093,True
A#S#A#S#N#S#N#S,4,0.000156201187129,60.7817652516,1.4142120647,0.0258064516129,1.074e-06,114.95469003,231.013010888,4.7231798316e-05,False
N#S#N#S,2,0.000156201187129,20.0406864096,1.39742502274,0.025974025974,1.888e-05,35.4056519143,-95.7187352151,0.00397473684211,False
N#S#N#S,2,0.000546704154952,21.1800894663,2.63149351347,0.184210526316,0.0001314,33.016482785,-12187.1045204,0.00477818181818,False
A#S#N#S,2,0.000312402374258,22.6161885811,1.99601686973,0.347826086957,1.19e-06,40.4331442985,235.710619335,0.00059351324931,False
N#S#N#S#N#S,3,0.000234301780694,41.0438981139,1.73192554899,0.0849056603774,2.64e-06,71.8089213578,143.740616723,0.000142935332042,True
A#S#N#S,2,0.000156201187129,22.8962965003,1.41189409308,0.307692307692,2.66e-05,30.4170287369,-39068.2005021,0.000824171488048,False
N#S#N#S,2,0.000390502967823,20.8128804921,2.22052517447,0.106382978723,1.148e-05,39.9573061679,722.140144723,0.000534423371546,False
A#S#N#S,2,0.000156201187129,23.2886139231,1.41244634767,0.333333333333,2.18e-06,35.9005796259,72.7968869684,0.00123934053439,False
A#S#N#S#N#S#N#S,4,0.000156201187129,69.9499623904,1.41421355977,0.0898876404494,1.288e-06,126.647776289,253.771312811,0.000172416101094,False
N#S#N#S,2,0.000234301780694,22.7036514224,1.72880422686,0.352941176471,6.16e-05,32.1584539792,-16550.6970039,0.00212745114495,False
N#S#N#S#N#S,3,0.000312402374258,38.4721377951,1.99914008831,0.0585365853659,2.76e-06,80.0971866593,370.765348142,0.000169564857261,False
A#S#N#S,2,0.000156201187129,19.5171244536,1.39008003665,0.0952380952381,1.32e-06,33.5208280694,-785.334164891,0.000153864086723,False
A#S#N#S,2,0.000156201187129,21.765051967,1.40913282012,0.148148148148,3.74e-06,33.672573403,-1146.76156763,0.000172877335242,False
N#S#N#S#N#S,3,0.000234301780694,38.8920410496,1.73149415911,0.051724137931,5.2e-08,68.1866657941,-328.495119614,3.13796971284e-06,False
A#S#N#S,2,0.000156201187129,24.481259001,1.41344040594,0.444444444444,1.64e-09,37.2327430327,6.25185998568,3.42378064088e-07,False
A#S#N#S,2,0.000156201187129,24.7036514224,1.41355085686,0.571428571429,0.0001866,33.2681215567,-11709.6413694,0.00583583907224,False
N#S#N#S#N#S,3,0.000312402374258,47.1177962275,1.9999978529,0.444444444444,4e-06,78.8501925928,445.161574163,0.000788125574675,False
N#S#N#S,2,0.000312402374258,16.6429554907,1.74976569822,0.0496894409938,1.502e-05,31.4745460466,-13654.7648183,0.000615451778112,False
A#S#N#S,2,0.000156201187129,22.6447577333,1.41145228941,0.148148148148,2.18e-07,40.1185573015,100.029917619,0.000484304534246,False
N#S#N#S,2,0.000234301780694,19.6256489104,1.70463523715,0.0384615384615,3.7e-07,27.6380274287,-32423.700049,3.58874878758e-05,False
N#S#N#S,2,0.000624804748516,21.6998992875,2.81779622383,0.347826086957,4.92e-05,36.9481169965,976.950550051,0.00226823894358,False
A#S#N#S,2,0.000390502967823,22.430632928,2.23100346865,0.294117647059,9e-06,41.8480633752,662.34706707,0.00197964920616,False
A#S#N#S,2,0.000390502967823,24.1186889216,2.23449623337,0.714285714286,3.7e-06,41.5730940946,423.542598878,0.000977868458192,False
N#S#N#S,2,0.000234301780694,17.8863124117,1.64051526817,0.0645161290323,0.0001574,41.6281645562,2764.08234086,0.0543508287293,False
N#S#N#S,2,0.000234301780694,19.2442198037,1.69633841978,0.0722891566265,7.46e-06,30.4649087694,-19994.2839311,0.000305677114828,False
A#S#N#S,2,0.000390502967823,21.0597952326,2.22297010978,0.125,4.42e-05,37.29100471,1044.57340432,0.0020436625763,False
A#S#A#S#A#S#N#S,4,0.000156201187129,71.7365587523,1.41421356162,0.19512195122,3.2e-10,117.267193499,3.99749949773,1.48692431493e-08,False
A#S#N#S,2,0.000156201187129,17.2483242021,1.29790874504,0.0380952380952,2.84e-06,35.4846255154,-15.0731549451,0.000136305824194,False
N#S#N#S,2,0.000156201187129,26.2886139231,1.41399266054,1.0,2.8e-06,52.130547982,374.161943995,0.453808752026,False
N#S#N#S,2,0.000156201187129,19.1186889216,1.3824036978,0.0392156862745,5.32e-07,36.0358987923,47.3441672377,0.000154310244808,False
A#S#N#S,2,0.000312402374258,23.9666858282,1.99843798813,0.615384615385,3.88e-06,41.4209660222,432.974034482,0.00165314609039,True
N#S#N#S#N#S,3,0.000156201187129,39.3566605777,1.41388420229,0.04,1.93e-07,67.5483349455,-1039.73002251,6.64666576037e-06,True
N#S#N#S,2,0.000234301780694,19.4599484948,1.70129847364,0.0821917808219,2.92e-08,31.7273329935,-499.1527553,3.54368932039e-05,False
A#S#N#S,2,0.000156201187129,19.8088336591,1.39449807339,0.105263157895,2.16e-06,34.6052045902,-300.115446676,0.000855784469097,False
A#S#N#S,2,0.000234301780694,21.7442934069,1.72573801175,0.181818181818,1.45e-08,34.7358279391,-20.1299448073,6.75199591688e-07,False
N#S#N#S,2,0.000390502967823,21.2182245952,2.22433228802,0.27027027027,1.884e-06,38.8065477198,275.000355491,0.00309207287051,False
N#S#N#S#N#S,3,0.000156201187129,45.6915314728,1.41420948214,0.107142857143,4.92e-07,77.6720009096,155.215305033,0.0001,False
N#S#N#S,2,0.000390502967823,22.8291823045,2.2322259363,0.37037037037,1.064e-07,44.3511954102,72.7758180317,0.000175549226544,False
A#S#N#S,2,0.000234301780694,19.4748327319,1.70161411343,0.0714285714286,6.86e-06,27.9976019544,-108683.866568,0.000188591913139,False
N#S#N#S,2,0.000156201187129,21.2662461101,1.40703425266,0.173913043478,9.62e-07,30.311502814,-8010.13611716,8.07521195333e-05,False
N#S#N#S,2,0.000312402374258,21.6161885811,1.99203373946,0.275862068966,7.52e-07,40.0528734503,185.406632953,0.00227740763174,False
A#S#N#S,2,0.000156201187129,23.8291823045,1.41299860227,0.307692307692,0.00069,35.3723603675,-729.280776658,0.0226193640041,False
N#S#N#S,2,0.000234301780694,19.1644926113,1.69430930684,0.103448275862,3.96e-05,37.7083824349,1093.83338195,0.00376640669583,False
A#S#N#S,2,0.000312402374258,19.9070709719,1.97395345205,0.153846153846,2.26e-06,30.0832986859,-14439.0651701,0.000225774225774,False
N#S#N#S#N#S,3,0.000156201187129,42.0853747499,1.41416387499,0.0759493670886,7.14e-07,71.9223794076,83.3890120506,4.30382575064e-05,False
N#S#N#S,2,0.000312402374258,20.5072542096,1.98281786942,0.126984126984,4.5e-08,24.4543002849,-103129.674783,4.53172205438e-06,False
N#S#N#S,2,0.000156201187129,23.0032117042,1.41205976946,0.25,3.1e-07,33.2073421538,-503.168716398,2.78396436526e-05,False
A#S#A#S#N#S,3,0.000156201187129,49.7698729241,1.41421332084,0.461538461538,5.62e-06,86.2605155049,530.080032725,0.00354559219381,False
N#S#N#S,2,0.000156201187129,18.1186889216,1.35059383323,0.0454545454545,1.654e-07,31.4293864658,-1481.35782822,5.21109010712e-05,False
N#S#N#S,2,0.000702905342081,23.5396756873,2.99684994273,0.818181818182,3.4e-06,32.2827078547,-3533.45301403,0.000435897435897,False
N#S#N#S,2,0.000312402374258,23.8291823045,1.99828178694,0.533333333333,4.52e-07,30.3070550245,-5508.04014741,9.67880085653e-05,False
N#S#N#S,2,0.000156201187129,18.5171244536,1.36594651092,0.0615384615385,1.556e-08,30.7453705296,-746.89206593,8.93933831661e-07,False
N#S#N#S,2,0.000312402374258,19.7967608268,1.97188378632,0.126984126984,0.0001064,34.5454771023,-2292.88554593,0.00444354673849,False
N#S#N#S,2,0.000156201187129,19.4029175498,1.38809192011,0.0740740740741,5.84e-06,33.9383864464,-1100.93404886,0.000807075732449,False
N#S#N#S,2,0.0013277100906,20.4409117147,4.08601684447,0.306306306306,2.96e-05,34.7267693755,-922.894963079,0.00134052892608,False
N#S#A#S#N#S,3,0.000156201187129,39.0799061424,1.41381455369,0.0422535211268,9e-10,62.1427973984,-3287.11461695,1.14795918367e-07,False
N#S#N#S,2,0.000156201187129,24.481259001,1.41344040594,0.444444444444,1.112e-06,35.6007515725,9.5336435696,0.000102728020176,False
A#S#N#S#N#S,3,0.000156201187129,40.2311296956,1.41403391142,0.0346820809249,2.9e-07,71.3312109253,19.0738470049,1.0273211582e-05,True
N#S#N#S,2,0.000312402374258,22.5072542096,1.99570446735,0.380952380952,2.56e-06,41.4394514082,351.772176837,0.0102976669348,False
N#S#N#S,2,0.000234301780694,21.8962965003,1.72636929133,0.260869565217,1.302e-05,37.200942142,551.480901984,0.00127622034895,False
A#S#N#S#N#S#N#S,4,0.000156201187129,73.4228982734,1.41421356214,0.123076923077,5.56e-08,127.820465607,52.7256833708,1.67288734036e-05,False
N#S#N#S,2,0.000156201187129,19.5337264209,1.39035616395,0.0512820512821,4.68e-07,38.8534775973,137.570762012,0.000159508115146,False
A#S#N#S,2,0.000234301780694,23.229720234,1.72979623763,0.4,8.76e-06,41.967491717,654.120248677,0.0170560747664,False
